aurrera
180207, 0.00, 0.07, 0.88, 1.65, -2.56, -0.06, -7.91, -48.28, -15.76, 102.10
180333, 0.10, 0.04, 0.83, 2.69, -0.37, -1.89, -7.92, -47.31, -15.33, 102.11
180460, 0.01, 0.08, 1.00, 2.44, -0.73, -9.03, -7.01, -46.41, -15.30, 102.11
180586, 0.13, 0.10, 0.80, 1.53, -1.16, 10.68, -6.32, -45.87, -16.24, 102.12
180713, 0.11, 0.14, 1.01, 1.34, 0.06, -1.65, -5.59, -46.07, -15.84, 102.11
180840, -0.05, 0.08, 0.95, 0.92, -1.28, 6.10, -4.25, -45.64, -15.10, 102.11
180966, 0.17, 0.04, 0.80, 2.08, -1.16, 10.44, -4.72, -45.08, -14.89, 102.12
181093, 0.10, -0.05, 0.86, 0.67, -0.79, -4.76, -3.55, -44.63, -13.60, 102.11
181220, 0.01, -0.11, 0.93, 2.01, -1.34, 5.68, -3.16, -44.69, -14.15, 102.11
181347, 0.04, -0.02, 0.94, 0.92, -1.53, 5.31, -3.21, -44.13, -12.17, 102.11
181474, 0.19, -0.10, 0.89, -0.55, -0.85, 5.49, -4.15, -44.02, -11.32, 102.12
181601, -0.07, 0.13, 0.98, 1.71, -1.46, 5.80, -4.80, -43.07, -8.75, 102.12
181728, 0.01, 0.09, 1.01, 0.18, -1.40, -3.91, -5.66, -42.54, -8.08, 102.12
181855, -0.16, -0.08, 1.12, 2.99, -1.22, 3.48, -6.43, -41.13, -7.78, 102.12
181982, -0.02, -0.10, 0.96, 1.95, -1.65, 3.42, -7.52, -39.56, -8.35, 102.12
182110, 0.03, -0.00, 0.94, 0.55, -0.67, 1.04, -7.81, -39.00, -8.74, 102.12
182236, 0.01, 0.03, 0.93, 1.95, -1.71, -1.65, -8.61, -37.08, -10.36, 102.11
182363, -0.03, -0.03, 0.84, 1.53, 0.00, -6.23, -9.03, -36.51, -11.57, 102.11
182489, 0.03, -0.04, 0.81, 0.61, -1.16, -4.21, -9.64, -36.95, -13.66, 102.12
182616, -0.05, -0.05, 0.99, 2.20, -1.40, -7.39, -10.01, -37.87, -16.10, 102.10
182743, -0.13, -0.05, 0.97, 1.65, -1.16, -2.08, -10.40, -37.65, -15.59, 102.12
182869, -0.00, -0.03, 1.09, 2.99, -1.40, 7.26, -11.00, -38.35, -16.09, 102.11
182995, 0.05, -0.07, 0.90, 2.01, -0.06, 4.27, -11.67, -39.60, -15.52, 102.11
183121, 0.07, -0.08, 1.13, 1.77, -1.71, -6.77, -12.56, -40.05, -15.70, 102.12
183247, 0.03, -0.15, 0.94, 1.10, -1.83, -12.82, -12.33, -40.42, -15.84, 102.12
183374, -0.02, -0.18, 1.03, 1.53, -0.79, -9.16, -12.22, -41.38, -15.65, 102.12
183501, -0.02, -0.08, 1.01, 1.59, -1.46, -1.89, -11.55, -40.82, -15.82, 102.12
183628, 0.00, -0.14, 0.99, 1.71, -1.40, -2.08, -11.52, -41.06, -15.83, 102.12
183756, 0.00, -0.00, 1.00, 1.34, -1.04, 7.93, -11.33, -40.52, -15.22, 102.11
183883, 0.01, 0.00, 0.99, 1.65, -0.98, 10.31, -11.96, -40.87, -15.67, 102.12
184009, -0.02, 0.02, 1.05, 1.83, -1.95, -1.83, -12.19, -40.56, -15.50, 102.12
184135, -0.02, -0.03, 1.00, 1.40, -1.34, -2.75, -12.48, -40.67, -16.24, 102.12
184262, 0.18, -0.16, 1.35, 2.81, -0.31, -2.44, -12.17, -40.94, -15.76, 102.12
184389, -0.04, -0.03, 1.00, 2.01, -1.53, 2.08, -11.77, -40.98, -15.65, 102.12
184516, 0.01, -0.03, 1.02, 1.83, -1.10, 5.37, -11.90, -40.91, -14.89, 102.12
184643, 0.01, -0.00, 1.00, 2.01, -1.16, 8.67, -12.23, -40.54, -16.04, 102.12
184769, 0.03, 0.03, 0.99, 1.40, -0.98, 3.36, -12.62, -40.81, -15.47, 102.12
denbora=
12686
